,index,age,Emp_Tenure_Years,Tenure_with_Bank,region_code,NetBanking_Flag,Avg_days_between_transaction,cc_cons_apr,dc_cons_apr,cc_cons_may,dc_cons_may,cc_cons_jun,dc_cons_jun,cc_count_apr,cc_count_may,cc_count_jun,dc_count_apr,dc_count_may,dc_count_jun,card_lim,personal_loan_active,vehicle_loan_active,personal_loan_closed,vehicle_loan_closed,investment_1,investment_2,investment_3,investment_4,debit_amount_apr,credit_amount_apr,debit_count_apr,credit_count_apr,max_credit_amount_apr,debit_amount_may,credit_amount_may,credit_count_may,debit_count_may,max_credit_amount_may,debit_amount_jun,credit_amount_jun,credit_count_jun,debit_count_jun,max_credit_amount_jun,emi_active,account_type_saving,gender_M,Income_LOW,Income_MEDIUM,pred_cc_cons
406,15406,33.0,3.9000000000000004,1,866.0,1,5.0,3010.91,5018.03,519.0,1072.0,41462.305,1058.0,5.0,4.0,35.0,4.0,1.0,54,408000.0,1,1,1.0,1,1417886.15,38928.0,230000.0,4314.0,35696.5,118592.0,18.0,1.0,24492.0,66854.41,24593.0,23.0,13.0,21334.0,29260.16,141519.0,62,11.0,21976.0,17480.93,0,1,0,1,132038.5
407,15407,30.0,5.0,8,614.0,1,12.0,12178.4,7487.0,5471.61,1108.0,19486.5,5294.03,531.0,10.0,5.0,20.0,18.0,4,371000.0,1,1,1.0,1,3247.5,172678.56,798.0,-6301.0,66067.7,27266.0,70.0,3.0,21312.0,23233.5,31438.0,3.0,23.0,17613.0,106639.2,101094.0,3,7.0,16890.0,3252.06,0,1,0,1,196950.91666666666
408,15408,38.0,12.600000000000001,8,801.0,1,9.0,2593.0,603.0,5889.21,7583.01,2543.475,70092.0,1.0,60.0,87.0,1.0,1.0,1,150000.0,1,1,1.0,1,71020.5,54388.23,100000.0,2337.0,25953.06,106767.0,147.0,1.0,35439.0,6602.0,27209.0,1.0,1.0,24571.0,13321.64,62253.13,3,0.0,247681.0,11710.23,0,1,0,1,170361.3325
409,15409,33.0,6.5,10,966.0,1,7.0,9059.26,1180.0,13187.65,6548.0,3004.5,442.27,100.0,19.0,38.0,41.0,3.0,41,524000.0,1,1,1.0,1,47024.8,120154.1,96558.0,-6301.0,32882.64,142831.05,43.0,1.0,167077.0,75786.15,78342.1,2.0,17.0,9692.0,55241.0,40400.0,7,80.0,121870.0,22219.32,0,1,1,0,188480.7125
410,15410,46.0,18.2,6,914.0,1,5.0,34523.47,37787.0,16237.51,7610.0,3672.5,2297.0,26.0,84.0,3.0,25.0,1.0,2,232000.0,1,1,1.0,1,630.6,5350.0,731.0,-6885.0,19406.0,3494.0,11.0,30.0,16552.0,10324.0,117335.0,24.0,29.0,67367.0,7834.98,27531.0,94,7.0,18435.0,11961.33,1,1,0,1,134528.75
411,15411,28.0,4.0,10,937.0,1,20.0,8654.64,2472.62,6120.51,2503.0,9208.0,33525.02,10.0,84.0,2.0,1.0,24.0,30,579000.0,1,1,1.0,1,76294.6,470000.0,2156.0,-6885.0,23901.78,22793.0,11.0,13.0,20004.0,242125.0,66233.0,9.0,7.0,33224.0,10255.41,30723.29,94,1.0,60273.0,2391.74,0,1,0,1,166183.58333333334
412,15412,33.0,5.2,6,867.0,1,6.0,9409.24,18478.75,7492.13,3496.73,8373.0,1129.52,6.0,46.0,1.0,10.0,4.0,47,169000.0,1,1,1.0,1,4941.45,390700.0,49975.0,14509.0,23031.61,30058.0,1.0,1.0,104981.0,18419.83,207883.0,4.0,6.0,37181.0,4286.89,22649.0,4,25.0,20712.0,6864.89,0,1,1,0,156831.66666666666
413,15413,29.0,5.4,7,355.0,1,14.0,61944.72,20258.0,11212.0,29654.84,2108.78,10210.0,100.0,5.0,27.0,15.0,1.0,98,124000.0,1,1,1.0,1,7455797.87,278360.16,18257.0,0.0,289.37,62114.0,63.0,1.0,122730.0,8134.19,72844.0,0.0,31.0,43660.0,43314.59,18277.0,6,18.0,22725.0,3836.95,0,1,0,1,215991.5458333333
414,15414,47.0,13.5,6,249.0,1,13.0,33550.21,2651.0,4839.33,4133.0,3199.0,5378.0,4.0,85.0,11.0,4.0,1.0,70,525000.0,1,1,1.0,1,144293.83,64491.0,3570.0,5340.0,52387.69,83642.0,35.0,1.0,24616.0,289847.26,533828.5,0.0,8.0,22074.0,14754.78,52213.0,7,15.0,9780.0,9839.62,0,1,0,1,164292.0
415,15415,28.0,6.4,10,934.0,1,5.0,18259.26,8705.0,1173.0,1439.22,6245.7,10970.04,2.0,30.0,44.0,18.0,6.0,22,150000.0,1,1,1.0,1,173732.5,105000.0,183999.0,2921.0,32963.89,96709.91,11.0,1.0,25567.0,31041.44,40174.0,24.0,108.0,18783.0,52363.08,5240.0,4,0.0,100691.0,4583.09,0,0,1,0,168232.16666666666
416,15416,30.0,4.0,5,575.0,0,11.0,3125.5,1361.66,36879.41,22304.86,2957.0,6843.0,43.0,65.0,50.0,20.0,12.0,79,300000.0,1,1,1.0,1,166331.66,43397.0,3792.0,20790.0,107961.0,31091.9,22.0,29.0,18163.0,45012.38,2038.0,1.0,17.0,44654.0,20161.78,34917.5,7,11.0,55261.0,7970.12,1,1,0,1,115028.41666666667
417,15417,56.0,14.4,2,314.0,1,17.0,6327.82,10372.49,11034.0,5099.0,27691.0,1218.0,63.0,34.0,3.0,2.0,25.0,8,483000.0,1,1,1.0,1,803155.7,16000.0,16068.0,4314.0,17390.12,32003.0,69.0,1.0,58408.0,83510.52,45439.0,4.0,12.0,24566.0,46151.58,58696.0,6,104.0,47823.08,2724.55,0,1,0,1,171571.12916666668
418,15418,47.0,5.4,5,428.0,0,6.0,21086.47,1754.0,4093.27,33405.0,27132.0,7987.0,6.0,18.0,9.0,1.0,1.0,11,170000.0,1,1,1.0,1,46056.7,60000.0,105000.0,14509.0,189.0,7002.0,94.0,36.0,40692.0,90758.96,164186.0,3.0,20.0,142251.0,18664.09,35729.5,3,58.0,32606.0,749.25,0,1,1,0,120586.08333333333
419,15419,27.0,4.2,6,799.0,0,18.0,2954.46,16839.45,45523.0,1640.46,5349.0,7992.47,4.0,9.0,6.0,1.0,4.0,8,461000.0,1,1,1.0,1,78472.48,375000.0,25524.0,0.0,7405.75,180653.0,43.0,3.0,23528.0,41246.83,23052.0,2.0,20.0,25231.0,19551.88,41186.42,5,17.0,4486.0,1893.93,1,1,0,1,205045.0
420,15420,29.0,8.1,8,626.0,1,20.0,3468.82,48394.0,5295.0,11180.28,8047.0,7973.0,3.0,46.0,4.0,26.0,7.0,10,17000.0,1,1,1.0,1,54860.05,64091.0,78309.0,0.0,37963.77,139102.73,20.0,3.0,34622.33,21161.82,2178.0,30.0,5.0,64208.0,32482.76,119499.0,94,106.0,304.0,7109.7,1,1,0,1,142894.5
421,15421,62.0,37.800000000000004,1,315.0,1,19.0,3890.5,11064.18,1922.75,1653.0,10429.815,246.0,4.0,10.0,20.0,8.0,2.0,9,192000.0,1,1,1.0,1,11027.5,57345.0,90525.0,1500.0,36478.96,82467.51,29.0,6.0,15718.0,29113.16,15809.0,42.0,20.0,226428.0,77428.8,65861.0,13,113.0,24917.0,2058.3,0,1,1,0,112173.75
422,15422,28.0,5.6000000000000005,6,488.0,1,12.0,23963.27,1703.0,16202.81,6700.71,3772.08,4749.28,6.0,2.0,135.0,20.0,9.0,81,199999.0,1,1,1.0,1,1270086.05,51445.0,711.0,5350.0,52459.58,120958.0,2.0,1.0,27416.0,47352.56,31997.0,42.0,11.0,5603.0,209316.81,217490.77,7,8.0,65332.0,405.12,0,1,1,0,151025.4625
423,15423,33.0,1.3,8,887.0,1,12.0,1102.0,1741.0,10807.5,5918.0,16028.0,493.48,531.0,10.0,23.0,25.0,3.0,4,784000.0,1,1,1.0,1,165907.57,186474.96,13873.0,12174.0,73413.72,21758.0,40.0,3.0,65144.0,100987.85,11921.0,5.0,8.0,95158.0,63426.5,35740.5,22,80.0,14680.0,1576.67,0,1,0,1,121800.91666666667
424,15424,44.0,4.800000000000001,7,966.0,1,3.0,6516.0,11033.51,36443.77,23395.62,7881.0,6324.0,2.0,9.0,7.0,8.0,6.0,34,255000.0,1,1,1.0,1,5383.25,429273.4,230000.0,6916.0,63303.68,207794.0,90.0,36.0,16125.0,36887.35,7908.0,3.0,50.0,26003.15,8128.75,37167.0,14,22.0,41121.0,19829.96,0,1,1,0,126115.5
425,15425,38.0,12.600000000000001,10,394.0,0,15.0,3153.0,2158.0,1996.85,2305.78,17708.24,1127.0,2.0,10.0,1.0,1.0,3.0,79,784000.0,1,1,1.0,1,291969.2,446457.0,13873.0,0.0,189.0,74656.0,77.0,26.0,12523.0,43750.54,81511.5,2.0,82.0,281169.0,58428.68,16286.0,42,76.0,11202.12,7710.96,0,1,0,1,126646.25
426,15426,56.0,32.4,2,537.0,1,20.0,15934.91,2175.0,519.0,3580.16,23611.605,5019.55,9.0,23.0,35.0,1.0,1.0,1,199999.0,1,1,1.0,1,81284.7,6.0,14754.0,8723.0,108460.53,41436.0,42.0,5.0,75595.59,9321.22,53815.0,1.0,82.0,29762.0,91101.13,12012.0,6,79.0,119657.0,370.05,0,1,0,1,173029.91666666666
427,15427,58.0,26.6,3,921.0,1,6.0,4059.5,41324.0,14353.0,3394.5,1612.0,1634.91,16.0,56.0,2.0,57.0,55.0,31,290000.0,1,1,1.0,1,173732.5,1024477.47,12000.0,-4679.0,37094.0,70316.5,55.0,13.0,22557.0,35518.21,8639.0,9.0,69.0,36725.0,40630.85,71132.76,43,13.0,42289.0,1534.93,0,1,1,0,201010.0
428,15428,47.0,5.4,8,805.0,1,9.0,3827.35,11335.3,10419.58,9627.0,1412.98,3793.0,25.0,23.0,72.0,1.0,1.0,70,650000.0,1,1,1.0,1,384550.05,52991.0,230000.0,12415.0,52064.92,3820.0,40.0,9.0,34500.0,42321.23,80898.0,9.0,11.0,23800.0,28126.76,39825.15,6,11.0,38279.3,3538.49,1,1,0,0,204045.9625
429,15429,35.0,12.0,7,809.0,1,16.0,3614.6,6253.73,7902.04,2156.06,100206.33260000002,18671.15,2.0,128.0,59.0,6.0,2.0,3,300000.0,1,1,1.0,1,270.0,560000.0,20000.0,-3625.0,33413.23,37892.0,55.0,2.0,48768.0,100685.59,36884.8,5.0,12.0,590.0,30977.01,15042.29,40,124.0,24813.0,1945.12,0,1,1,0,152804.33333333334
430,15430,222.0,60.900000000000006,1,911.0,1,14.0,20357.86,276.25,4223.0,3493.4,31048.0,9270.0,1.0,23.0,35.0,1.0,4.0,1,138000.0,1,1,1.0,1,1105487.1,2436.91,13873.0,5730.0,37650.07,102418.88,67.0,19.0,15690.0,16365.0,21349.0,45.0,82.0,24353.85,32731.0,5720.0,2,18.0,611.0,3335.91,0,1,0,1,177515.08333333334
431,15431,42.0,22.0,10,485.0,1,3.0,8751.5,424.3,10615.05,2944.0,3030.0,315.75,37.0,30.0,23.0,39.0,2.0,47,383000.0,1,1,1.0,1,1263221.7,992890.32,7162.0,26601.0,497648.8248000015,61124.0,35.0,6.0,92905.0,23350.0,55638.04,12.0,11.0,300801.0,84423.48,54645.0,49,11.0,41774.0,123101.25,0,1,0,1,161738.0
432,15432,60.0,40.0,8,374.0,1,12.0,20838.01,232.6,8379.0,1754.0,6841.0,1540.0,1.0,65.0,64.0,8.0,62.0,70,100000.0,1,1,1.0,1,9118.35,82907.34,825.0,1500.0,109281.96,38011.0,55.0,4.0,40989.0,29604.0,27246.0,8.0,63.0,27220.0,38918.5,52251.5,1,58.0,21488.0,8061.23,0,1,1,0,131252.25
433,15433,30.0,9.0,3,508.0,1,17.0,33632.04,3311.0,26557.1,1524.0,24055.33,722.1,531.0,1.0,48.0,1.0,26.0,47,301000.0,1,1,1.0,1,1207.5,76365.24,3570.0,20513.0,2536.8,37925.0,90.0,30.0,55020.0,9187.89,110168.0,6.0,20.0,12361.0,6729.23,35740.5,8,9.0,28143.0,4026.42,0,1,0,1,210589.7958333333
434,15434,44.0,2.4000000000000004,4,802.0,1,6.0,39369.68,18242.72,53962.38,15149.27,3667.54,6480.0,25.0,46.0,5.0,11.0,16.0,17,381000.0,1,1,1.0,1,825.0,900000.0,28912.0,553.0,8980.19,40465.0,18.0,14.0,20074.0,12791.0,11911.0,9.0,12.0,23448.0,236997.5,20340.0,7,8.0,28437.0,7852.6,0,1,0,1,207168.34166666667
435,15435,33.0,11.700000000000001,5,385.0,1,20.0,7553.92,9734.0,60539.0,12554.18,100206.33260000002,5715.0,7.0,26.0,29.0,5.0,2.0,39,391000.0,1,1,1.0,1,102.95,13299.0,6738.0,0.0,88138.0,36652.0,69.0,4.0,56196.33,13310.5,9914.0,0.0,82.0,14386.0,48453.75,19770.0,3,18.0,150006.83,4002.39,0,1,0,1,170014.75
436,15436,69.0,34.300000000000004,6,374.0,1,15.0,91983.66,665.0,32897.35,8686.0,3431.52,1045.0,66.0,8.0,6.0,18.0,1.0,1,177000.0,1,1,1.0,1,4941.45,429273.4,768.0,2351.0,45356.71,68327.73,11.0,17.0,208339.0,26180.0,21824.0,6.0,20.0,230000.0,67416.22,154716.0,7,65.0,364470.5100000023,10557.3,0,1,0,1,148373.58333333334
437,15437,30.0,4.0,5,710.0,1,16.0,5254.0,363.0,7081.92,1744.4,11188.0,796.0,63.0,2.0,135.0,18.0,44.0,1,599000.0,1,1,1.0,1,328504.5,76365.24,925.0,24326.0,37271.06,50250.18,9.0,4.0,65364.0,2978.0,2777.0,1.0,13.0,49999.0,202830.47,52711.89,5,39.0,40542.0,2376.0,0,0,0,1,124758.58333333333
438,15438,47.0,5.4,7,575.0,0,14.0,7449.26,4898.0,40227.0,5102.0,7637.0,3093.0,8.0,29.0,50.0,2.0,3.0,98,127500.0,1,1,1.0,1,140262.4,241529.77,90525.0,12174.0,104218.47,21105.5,95.0,6.0,50111.0,14059.41,19768.0,43.0,8.0,20032.0,10212.13,67086.0,9,103.0,34375.0,79.51,0,0,1,0,139463.24916666668
439,15439,66.0,41.400000000000006,2,488.0,1,9.0,51158.81,1836.93,1425.0,2512.18,8839.0,522.0,57.0,4.0,5.0,7.0,25.0,47,19000.0,1,1,1.0,1,22712.85,537476.4,11580.0,6613.0,85750.23,28573.0,95.0,2.0,67044.0,9243.79,103585.95,11.0,171.0,16100.0,74084.41,133010.0,2,103.0,8935.0,1753.88,0,1,0,1,157408.25
440,15440,49.0,29.0,9,615.0,1,6.0,2727.91,2126.0,16175.35,3718.0,3361.3,3092.0,10.0,27.0,49.0,2.0,6.0,1,784000.0,1,1,1.0,1,7404.75,98110.0,787.0,2921.0,43946.69,65281.0,10.0,1.0,16400.0,112805.1,13535.0,1.0,171.0,20097.0,9084.72,56860.0,3,3.0,22533.0,4225.86,0,1,0,1,161838.33333333334
441,15441,63.0,30.1,2,883.0,0,3.0,5141.51,3539.94,8331.85,1859.0,4959.735,1247.43,66.0,3.0,110.0,8.0,60.0,80,74100.0,1,1,1.0,1,12315.0,64309.52,36114.0,5340.0,32424.0,59201.37,9.0,19.0,19224.0,151007.37,168476.03,70.0,12.0,25768.0,32032.42,31690.0,3,11.0,27028.0,1083.51,1,1,0,1,139712.75
442,15442,44.0,19.200000000000003,9,683.0,1,2.0,6202.71,1013.0,8490.42,152.1,9191.31,4481.14,8.0,10.0,13.0,3.0,15.0,1,595000.0,1,1,1.0,1,13.785500000000004,3342.51,550.0,-5439.0,27033.43,33165.0,35.0,4.0,74731.0,107441.44,38450.0,11.0,7.0,12607.0,84843.71,12796.0,5,58.0,32113.0,2500.85,0,1,0,1,167066.0
443,15443,46.0,2.6,3,233.0,1,7.0,4476.0,1132.0,6956.47,2837.84,7779.69,196.0,7.0,37.0,35.0,41.0,2.0,98,199999.0,1,1,1.0,1,81284.7,138475.4,68000.0,8723.0,132090.25,20194.0,43.0,3.0,176819.0,54918.0,111533.0,5.0,70.0,51021.0,14131.5,215646.0,9,11.0,13866.0,5168.64,0,1,0,1,205313.7125
444,15444,66.0,32.2,4,536.0,1,7.0,1867.55,5113.0,1547.92,2131.0,55773.26,2033.0,100.0,6.0,7.0,8.0,1.0,44,164000.0,1,1,1.0,1,331.2,77000.0,639.0,4314.0,27174.0,55461.0,50.0,3.0,15208.0,37129.0,65567.0,0.0,20.0,14850.0,10815.66,133410.16,1,18.0,69026.0,2145.0,0,0,0,1,152995.87916666668
445,15445,37.0,15.3,8,296.0,1,14.0,4399.78,10994.14,6130.55,470.0,1690.0,29798.0,10.0,14.0,35.0,24.0,25.0,1,510000.0,1,1,1.0,1,233727.15,14000.0,15477.0,553.0,51909.25,61665.62,46.0,4.0,67900.0,34562.76,47501.72,50.0,70.0,20630.0,82592.02,8126.0,4,10.0,12866.0,2891.55,0,1,0,1,202025.87916666665
446,15446,67.0,47.0,1,274.0,0,4.0,29308.0,5739.0,18613.5,3483.0,4461.32,1129.52,2.0,26.0,11.0,62.0,1.0,47,523000.0,1,1,1.0,1,19146.65,68663.61,639.0,20324.0,18732.0,30864.0,11.0,1.0,8679.0,32801.1,69210.74,2.0,50.0,53180.0,81156.52,100839.79,21,113.0,16650.0,78966.76,0,1,1,0,147646.08333333334
447,15447,47.0,21.6,8,355.0,0,9.0,18879.96,5436.89,20175.3,12633.0,14248.1,4597.0,44.0,6.0,135.0,7.0,6.0,47,408000.0,1,1,1.0,1,250631.8,343342.9,49000.0,1079.0,431218.24,51272.0,4.0,1.0,75940.0,16752.29,46042.0,2.0,8.0,35552.0,115122.35,39378.0,3,58.0,6300.0,2847.27,1,1,0,1,154271.08333333334
448,15448,62.0,33.6,1,466.0,1,6.0,3418.6,1673.06,3546.94,3326.45,24920.0,2997.52,531.0,23.0,4.0,17.0,1.0,1,240000.0,1,1,1.0,1,88.0,42723.0,29542.0,5341.0,53629.0,29734.0,3.0,36.0,22226.0,32856.19,83372.0,4.0,70.0,121289.0,1060.6000000000001,46595.5,9,75.0,55682.0,3687.65,0,1,0,1,121398.66666666667
449,15449,47.0,18.900000000000002,3,394.0,1,5.0,10133.66,3690.13,71666.13,962.0,7787.0,1423.0,18.0,8.0,84.0,8.0,3.0,12,141000.0,1,1,1.0,1,825.0,185097.6,768.0,5341.0,174445.09,42141.99,11.0,1.0,507.0,18755.4,42342.0,30.0,82.0,5090.0,98372.13,39719.25,5,42.0,17980.0,25452.25,0,1,1,0,156301.58333333334
450,15450,27.0,2.5,10,631.0,1,4.0,2016.0,42400.0,13905.42,1169.2,861.35,1061.0,2.0,5.0,135.0,62.0,4.0,1,147000.0,1,1,1.0,1,2173459.0,6.0,12337.0,0.0,172567.63,22121.0,20.0,1.0,30473.0,33090.4,10295.0,2.0,34.0,19611.0,52512.27,67187.5,3,38.0,184.0,17100.89,0,1,1,0,212794.09166666667
451,15451,46.0,26.0,5,537.0,0,4.0,115265.55,4263.0,4992.57,8398.0,10686.45,2270.0,9.0,3.0,4.0,1.0,3.0,1,524000.0,1,1,1.0,1,41.4,16000.0,12000.0,1992.0,15776.0,37835.0,12.0,36.0,20654.0,451535.4951000006,123099.0,35.0,108.0,163500.0,34541.47,95104.05,5,18.0,33846.0,3437.98,0,1,1,0,99653.41666666667
452,15452,30.0,3.0,5,968.0,1,5.0,4071.0,1350.67,7677.19,1676.0,9903.0,12743.0,10.0,65.0,49.0,7.0,4.0,69,125000.0,1,1,1.0,1,506688.65,64883.0,2019.0,167.0,56204.02,55427.0,87.0,1.0,57616.0,16697.71,39748.5,1.0,11.0,17886.0,28438.18,21160.0,94,12.0,160.0,13298.25,0,1,0,1,173433.12916666668
453,15453,69.0,9.8,3,386.0,0,17.0,9837.0,6942.0,12298.86,3333.0,4991.71,696.0,6.0,22.0,3.0,8.0,1.0,98,352000.0,1,1,1.0,1,34443.0,238000.0,643.0,2351.0,38395.09,56430.0,4.0,1.0,507.0,38598.29,65082.0,31.0,25.0,374.95,34618.87,30192.0,39,11.0,64110.0,1143.0,1,1,0,1,164208.5
454,15454,30.0,4.0,6,249.0,1,11.0,7267.56,663.56,34094.86,6815.5,3994.2,37539.0,26.0,26.0,50.0,1.0,1.0,1,581000.0,1,1,1.0,1,1424.5,100934.0,13873.0,5773.0,21186.0,12331.0,16.0,7.0,58500.0,63602.92,74184.0,1.0,82.0,16787.0,38284.41,42151.0,10,73.0,9936.97,2823.26,1,1,0,1,203519.5458333333
455,15455,29.0,1.8,5,536.0,1,17.0,10917.0,4524.0,122756.08819999857,4380.0,11287.305,2773.0,1.0,36.0,60.0,2.0,3.0,16,204000.0,1,1,1.0,1,47024.8,100934.0,925.0,1079.0,112342.2,479050.0,67.0,1.0,44351.0,100687.55,46042.0,70.0,70.0,42643.0,55060.12,20700.0,3,83.0,15905.0,8966.1,0,1,1,0,146097.87916666668
456,15456,58.0,7.6000000000000005,4,882.0,0,15.0,15717.93,4048.0,1449.42,1167.95,14661.77,28757.0,2.0,23.0,44.0,42.0,11.0,81,358000.0,1,1,1.0,1,977377.25,72796.1,5101.0,-4664.0,53914.14,77451.22,5.0,35.0,17399.0,16775.3,119107.0,3.0,78.0,37782.0,103219.4,52924.61,2,18.0,22892.0,133276.61020000032,0,1,1,0,241647.5458333333
457,15457,28.0,6.4,1,369.0,1,6.0,18376.4,414.0,15460.07,2798.44,6633.0,5150.0,6.0,19.0,19.0,3.0,1.0,47,120500.0,1,1,1.0,1,1105487.1,51531.0,2156.0,4856.0,102114.98,98621.63,48.0,1.0,26366.0,20020.75,220430.56,6.0,70.0,44617.17,25762.5,75450.0,5,0.0,21370.16,5746.1,0,1,1,0,134282.5
458,15458,33.0,13.0,3,269.0,1,13.0,16590.58,2703.0,19462.0,1810.02,37232.47,2384.7,18.0,10.0,44.0,15.0,2.0,68,232000.0,1,1,1.0,1,201133.0,138732.3,13873.0,20324.0,18080.24,51239.02,5.0,1.0,44434.0,32983.0,15384.0,2.0,20.0,73118.0,36573.23,37341.0,49,8.0,15036.0,783.94,0,1,0,1,121352.41666666667
459,15459,61.0,32.800000000000004,8,799.0,1,20.0,39199.48,14963.97,6243.92,882.0,9832.095,765.0,4.0,36.0,47.0,19.0,12.0,13,471000.0,1,1,1.0,1,167.5,1628.0,49000.0,6885.0,13338.25,55563.0,91.0,9.0,236068.0,13796.85,147989.0,4.0,38.0,44334.0,45334.19,58669.5,5,103.0,47357.0,8567.56,0,1,0,1,157265.08333333334
460,15460,34.0,12.600000000000001,5,465.0,0,14.0,6533.0,10913.0,31526.77,2930.0,48109.79,459.1,60.0,4.0,74.0,2.0,4.0,5,461000.0,1,1,1.0,1,59703.93,470000.0,38599.0,2921.0,96466.51,69149.0,46.0,1.0,46574.0,13852.09,31494.0,8.0,171.0,183109.0,65974.5,161343.0,1,61.0,22992.0,2697.8,1,1,0,1,126053.5
461,15461,58.0,30.400000000000002,3,698.0,1,6.0,50860.2,2611.0,34222.74,3010.7,4359.0,10044.0,3.0,2.0,50.0,25.0,11.0,3,139999.0,1,1,1.0,1,154363.25,470000.0,2156.0,2337.0,3696.27,48329.0,39.0,4.0,11020.0,13414.15,60548.0,3.0,20.0,38441.0,30991.01,30733.0,8,21.0,16121.0,6223.1,0,1,0,1,141887.25
462,15462,62.0,42.0,3,928.0,0,10.0,12717.65,676.4,1384.5,489.72,1809.0,196.0,19.0,23.0,10.0,1.0,2.0,39,147000.0,1,1,1.0,1,115.45,409168.15,23500.0,1931.0,69397.02,16050.5,90.0,3.0,14974.0,50143.0,26811.5,3.0,20.0,23708.0,376108.78,23328.0,43,36.0,41121.0,961.75,0,1,0,1,155857.08333333334
463,15463,28.0,5.6000000000000005,1,558.0,1,6.0,37752.41,4226.6,39017.94,5047.0,25210.0,2078.0,14.0,46.0,11.0,24.0,6.0,1,379000.0,1,1,1.0,1,19265.4,69370.0,105000.0,-4664.0,63517.0,74536.39,18.0,5.0,90633.0,64265.0,30426.0,4.0,78.0,17145.0,11180.0,221559.05,6,32.0,39878.0,11840.42,0,1,0,1,162077.0
464,15464,42.0,13.200000000000001,5,233.0,0,3.0,66120.54,8733.93,14835.09,10434.28,9917.535,17167.0,4.0,4.0,50.0,50.0,56.0,10,114000.0,1,1,1.0,1,970271.35,369448.8,5981.0,20324.0,59839.53,22847.0,87.0,26.0,114547.0,65953.44,38384.36,10.0,108.0,74666.0,4917.8,81560.0,11,103.0,26463.0,1666.01,0,1,1,0,108211.25
465,15465,28.0,3.2,7,243.0,0,14.0,9803.31,3964.75,43940.77,9700.74,11154.7,259.0,12.0,10.0,44.0,2.0,11.0,80,326250.0,1,1,1.0,1,13730.0,189246.0,33950.0,0.0,38830.93,38930.0,70.0,3.0,70887.0,61784.79,28188.0,6.0,20.0,37463.0,2633.19,73762.25,14,18.0,29788.0,969.74,0,0,0,1,189834.5458333333
466,15466,27.0,1.4000000000000001,5,855.0,1,2.0,11218.23,10349.29,9060.42,5673.0,35167.0,4294.0,5.0,11.0,30.0,20.0,3.0,55,58000.0,1,1,1.0,1,111.4,1194405.5,67696.0,-4324.0,62347.0,23661.0,103.0,2.0,68754.0,115824.82,256549.0,4.0,26.0,44195.0,91442.86,32102.0,12,14.0,65169.0,17044.86,0,1,0,1,251111.87916666665
467,15467,27.0,3.5,6,866.0,0,11.0,14556.0,4731.67,5933.5,1837.52,11353.0,634.0,5.0,26.0,13.0,25.0,45.0,98,293000.0,1,1,1.0,1,38566.25,87578.0,851.0,-4679.0,22796.05,369031.0,42.0,4.0,31730.0,7757.99,114063.0,3.0,81.0,15759.0,130499.74,20836.34,62,79.0,18997.0,3818.13,0,1,1,0,201927.62916666665
468,15468,33.0,13.0,10,750.0,1,10.0,129317.0,4728.72,13914.18,1530.0,7840.705,5246.0,7.0,26.0,70.0,52.0,11.0,1,447000.0,1,1,1.0,1,185669.2,100000.0,508.0,3897.0,33395.72,75134.0,10.0,7.0,16765.0,140757.23,254156.0,17.0,81.0,12607.0,49947.52,74984.0,6,11.0,163.0,747.23,0,1,1,0,152955.91666666666
469,15469,67.0,4.7,1,812.0,0,19.0,3905.5,10512.9,20317.26,8231.55,2791.21,8651.0,531.0,50.0,3.0,1.0,21.0,17,39000.0,1,1,1.0,1,36122.87,35421.67,155205.0,-5998.43994,28105.04,21327.37,10.0,36.0,17419.0,6602.0,20244.0,23.0,8.0,127098.0,109724.0,158157.0,3,68.0,43055.0,16310.33,0,1,1,0,197948.50833333333
470,15470,27.0,7.0,7,330.0,1,20.0,9570.5,5449.86,9004.25,3106.25,7327.0,1247.73,26.0,22.0,49.0,53.0,25.0,26,199999.0,1,1,1.0,1,165907.57,446457.0,24619.0,9415.0,112342.2,386245.0,18.0,2.0,17938.0,1198.9262,11762.49,6.0,78.0,17414.0,87488.2,737.29,4,1.0,15880.0,36630.43,0,0,1,0,183934.08333333334
471,15471,32.0,4.800000000000001,7,354.0,1,16.0,7025.0,2225.49,3640.0,1421.92,2833.48,721.0,9.0,5.0,23.0,30.0,3.0,10,555000.0,1,1,1.0,1,61186.36,71256.0,30000.0,6409.0,502.0,44901.0,1.0,9.0,96000.0,48967.1,25754.37,1.0,11.0,3922.0,72343.4,28897.25,5,7.0,20472.0,656.2,0,1,0,1,177346.12916666665
472,15472,33.0,5.2,6,802.0,1,6.0,2090.78,146.97,1217.85,5682.31,8393.0,5762.0,531.0,1.0,112.0,44.0,55.0,5,114000.0,1,1,1.0,1,13849.4,1425000.0,2500.0,903.0,6162.25,12061.88,11.0,5.0,87926.0,74005.5,81004.0,0.0,82.0,34240.0,72614.47,24102.0,46,106.0,24493.0,133276.61020000032,0,1,0,1,162828.66666666666
473,15473,222.0,121.80000000000001,2,955.0,1,12.0,9737.09,13282.5,10037.67,2371.0,15429.47,6482.0,80.0,19.0,7.0,8.0,2.0,8,75000.0,1,1,1.0,1,977377.25,56000.0,28985.0,2351.0,29982.57,65974.0,4.0,26.0,507.0,26226.75,58079.0,0.0,12.0,73167.0,50111.64,147659.0,3,35.0,29981.0,7277.74,1,1,1,0,99291.5
